predictor,component,loading
9140.93216389556,1,-4.5433511125013641
9137.07523045871,1,-4.5499694161253572
9133.21829702186,1,-4.5532926628886843
9129.36136358501,1,-4.5598601220391961
9125.50443014817,1,-4.5722703734313814
9121.64749671132,1,-4.5869454484275982
9117.79056327447,1,-4.5973464809196987
9113.93362983762,1,-4.6010741204600372
9110.07669640078,1,-4.6082955221088833
9106.21976296393,1,-4.6164817290237892
9102.36282952708,1,-4.6241884006645027
9098.50589609024,1,-4.6329905530174305
9094.64896265339,1,-4.6353907229915992
9090.79202921654,1,-4.6369446013659141
9086.93509577969,1,-4.6463356454822513
9083.07816234285,1,-4.6611038630206556
9079.221228906,1,-4.6691525481197589
9075.36429546915,1,-4.6736466913886083
9071.5073620323,1,-4.6811495703034955
9067.65042859546,1,-4.6882387842199416
9063.79349515861,1,-4.6959196109447934
9059.93656172176,1,-4.7041003789487883
9056.07962828492,1,-4.7075656005514048
9052.22269484807,1,-4.705439596944168
9048.36576141122,1,-4.7135872274909918
9044.50882797437,1,-4.7248524726363588
9040.65189453753,1,-4.7333551945427992
9036.79496110068,1,-4.7346561057258638
9032.93802766383,1,-4.7387662880524362
9029.08109422698,1,-4.7498806378645755
9025.22416079014,1,-4.7612338800189624
9021.36722735329,1,-4.7644746427322433
9017.51029391644,1,-4.7739314015467773
9013.6533604796,1,-4.7785588774916272
9009.79642704275,1,-4.7755927152420989
9005.9394936059,1,-4.7809567018382024
9002.08256016905,1,-4.7886437145269278
8998.22562673221,1,-4.7933522583003922
8994.36869329536,1,-4.7993743213557005
8990.51175985851,1,-4.8080767181616331
8986.65482642166,1,-4.8132129793131107
8982.79789298482,1,-4.8174819608049209
8978.94095954797,1,-4.8262310916620015
8975.08402611112,1,-4.8299328999850664
8971.22709267428,1,-4.8292526174572288
8967.37015923743,1,-4.8354648327172107
8963.51322580058,1,-4.8497673897771456
8959.65629236373,1,-4.8520797959685309
8955.79935892689,1,-4.854759248040823
8951.94242549004,1,-4.8614279656603969
